0,1,2
0.0,0.0,0.0
229.0137422891191,-0.26427996182377783,61.239602327641144
500.0,-0.9678349293737798,72.23258398075426
182.693358415825,-0.838641803575626,425.7454592296071
78.1161982482512,-0.5177312510310029,436.4151939847365
-113.84657326101922,0.234285827021381,365.9840275766742
217.04173695184213,1.2393998588645518,500.0
49.62054214557378,-0.5387197708014494,91.0081263870145
274.97560179349443,0.4207405283608752,500.0
-151.9286234405455,-0.1837245336883057,447.1627509288523
113.34291257431015,0.17680894649065493,500.0
288.42145785273,0.10653700578986428,131.7021859854741
39.60407177841329,-0.3145769234612008,500.0
72.98711637524157,0.9341078434725952,59.17524354882454
468.76565512895553,1.4598721347420385,-278.9000856012875
500.0,-0.6024594416987342,-461.9149878341424
500.0,0.4614449233389358,-464.1044679214695
500.0,0.3142341829166473,-500.0
500.0,-0.7113037646184401,-124.15062617198727
500.0,-0.8731488378408899,-348.8442843676941
500.0,0.9841570691238846,-357.7739396076777
500.0,1.0008995686322566,-500.0
46.459090146250965,1.3210466567202714,-500.0
-122.93390399386558,0.5037158199535633,-247.355053191599
-268.7525861198933,-2.2096869284802585,-232.68099188825386
-500.0,-1.4862624639850814,119.058493671526
-224.52144244996555,0.9367801669775256,500.0
12.886259415317824,0.2565541530545515,500.0
-104.98412242404943,0.2248761599555041,500.0
-189.47816993472125,0.2344259725894056,242.13480168928623
-307.60564765952665,-0.05697023907903364,372.28448573349124
-364.25384107327994,0.7348802572484017,-102.19328686089705
-500.0,-0.7020803350143991,-187.62217859671662
-405.19993807508416,-2.8774226651402866,223.2478993035904
-500.0,0.29969372099301983,-48.34287949118934
-500.0,0.0860073002589315,-305.7866611670668
-500.0,1.3798628634629857,-343.4329914682082
-395.1164898743572,-0.09021629471879893,-286.05435209508516
-500.0,-0.4171731118403007,-302.88799747531027
-143.46234971857996,1.415920423834888,44.868544588298114
-500.0,-0.8416151493748211,309.0569538242356
-253.299908226971,0.647174082451123,500.0
-115.92644257077036,-0.06248269397486648,497.62039261088495
-426.80396308690047,-1.2301887741297737,500.0
-500.0,-0.5450440618253786,206.17277306409068
-500.0,0.4873148572424656,-158.3392390013325
-324.1883572402377,1.1150186881201225,-500.0
-86.68456235985258,0.3764213279713585,-232.82974557509786
-500.0,1.3329298621775767,-390.14105755732214
-500.0,-0.2466967335490956,-4.540073016917064
-42.29787698680798,-0.3070289811221615,13.748904305584723
-46.85475449301313,-0.3937419308025085,-249.6743958318554
-470.2778819026865,-0.5229330861288183,113.21444200278894
-382.56093422355013,1.5255637106871935,500.0
-500.0,-0.014732469643287343,500.0
-89.29323167437143,1.7656123816017673,500.0
-500.0,-0.3113810815640663,500.0
-500.0,-0.21475391990805545,490.6407333394609
-354.32652642647355,0.2577103592977257,472.76063754270257
-67.45175967545623,-0.8597176967694854,500.0
-58.96552767427453,-0.57955129264439,500.0
151.5364303270853,-0.929028133618352,384.2199526475302
500.0,-0.9576127108222819,500.0
58.215170512724065,-1.3184358096707238,500.0
21.938313288933355,0.07778961765323174,189.1667508887371
197.75301196506908,3.9966026385775546,-141.75135247438578
134.68172965536363,-0.5142342607425179,-154.4587350442907
500.0,-0.219307064066224,249.43178700557357
500.0,-1.5247928527819306,500.0
500.0,-1.210674822908547,24.9151943990812
500.0,0.7775964009079072,468.36882157009416
500.0,-0.33258567144212153,427.0841259127977
131.89901364247092,1.4419879665849833,-61.15256043013358
374.22419004902156,-2.236566545173362,416.10377019467677
361.4073309000956,-1.7277990855849719,103.13521398626621
386.7342704749428,-1.0597172721045474,135.0617597407114
47.346464286328,-1.020201287081375,-36.65647813594768
-345.21325691725235,-1.5501938129534545,161.22374098523227
86.77410508794378,0.2698252860940697,358.387821990998
9.10466721520983,-0.288519548539013,500.0
-457.2677973217109,-1.0712927670830563,251.98282845046518
-500.0,-0.16634031140015548,483.7635072192081
-500.0,-0.6173594667066605,85.09391989390338
-387.50347714289205,0.8131291857349333,-61.96831050403293
-500.0,0.08047770193570092,223.7772197781617
-500.0,-0.6713176320837044,188.40679047459145
-500.0,-0.16341057310718393,409.5597047796118
-500.0,-0.2791384299842278,500.0
-500.0,0.8025662809083193,500.0
-500.0,-0.31839997165322936,469.2596239712696
-103.86327503715465,0.4170516893070378,278.97042704897143
-100.15861207096235,0.07184969992219133,327.7797369909526
-210.11640734659022,0.556795091618876,-140.04493896069357
-500.0,-1.63063110119744,100.1539795928923
-358.4661668316436,1.1502470848838826,500.0
-495.4577694969576,-0.9781365988241156,70.4380615371806
-49.16776578603344,1.137320904139263,78.86235977338299
-421.237429622251,1.1424308535619652,-163.9778493302496
-500.0,1.1711372946404288,-301.09963178370117
-124.25908504897274,0.2446798114532537,181.96615013286916
-436.2137528396811,0.4566028736404154,-216.7073535241962
-500.0,-0.7735826396401505,13.930723990480713
-500.0,-0.08410539669137697,451.169099291521
-500.0,1.3382926028548587,500.0
-150.48545866713792,0.1576080950038747,500.0
-64.84034228836774,0.0463239777834167,285.8670931185684
-391.1317716440237,0.6868704399290011,-199.1033466070624
-384.6506521428851,-0.3740092858887013,-447.2828809026654
-138.19643301015944,0.16582715726325262,-500.0
-474.27759496595286,-0.207548687808062,-500.0
6.129027774283316,-0.18970665348496735,-225.7930231115476
366.0008694475456,1.5532372046009484,-500.0
348.17006205168747,0.12257265907155412,-81.74124032845833
16.382336948765044,0.7013236291447332,-500.0
-462.12360607872847,-0.4878643348954753,-500.0
-178.12600010463694,0.28602239219798514,-500.0
-184.56196975272,1.1076104589647466,-358.01282669588045
-120.55013244927379,-2.2633375583333644,-500.0
-333.12877797432105,0.4427907096969979,-500.0
-500.0,1.1743220669538552,-64.52785383674586
-500.0,-0.7891842654043537,337.6596294587026
-316.4875438998316,-0.028966651621283236,169.92254851733531
39.123373090285675,-0.7115050742482588,-323.9646817574653
-126.45128672303608,1.2620794288286221,-67.41888139738188
195.1489588595656,-0.4718035723167202,358.9689557616385
338.23968953201734,1.0285278019347133,222.42032323240917
65.69684763956775,1.5589313263479418,225.6606627237386
57.861126768251744,-0.14173159370514873,-197.33209206871945
-271.3344131584421,-1.0064212787266698,-174.92674466348984
-500.0,0.13001695650433728,147.04020148931102
-500.0,0.34413171653482594,-92.14166351076176
-500.0,-0.4595122235841266,186.82708302147012
-102.81243761738988,-0.3260893751721104,500.0
354.332907036418,0.0013550646816552305,495.4977981369301
163.89376387504296,-0.04032411172723781,500.0
-96.80474525191109,0.25814754725555145,500.0
-500.0,-1.9101115447136967,500.0
-500.0,-1.1731456710185937,500.0
-500.0,0.06260920858131579,500.0
-469.6561203692405,-0.34184912237105725,202.6546211645912
24.805841614367072,-0.6855228687268414,492.6662458295332
121.55566580207102,1.6548471656625536,194.56858524033584
-18.64711896987734,-0.06770047688846577,329.72439401116236
115.59635623694021,-0.2926517283787814,396.4268209448305
-67.76994803244051,-1.3813586168456975,341.52493618207563
399.4601826117781,-0.2375997273099829,500.0
-94.49499492164809,-1.1925292277022808,500.0
33.91713296691864,-1.1568433124836854,500.0
34.096075689081985,-0.26278731127693783,237.0049205083754
-394.8239351600047,-0.6655100307641465,241.3471670469761
-238.33012810595605,-0.8664237916559558,216.40369259579845
-500.0,0.28805006839083297,500.0
-289.04233601099594,0.6106940239328331,500.0
-498.0726892636672,-1.3442297132372798,87.26685691973478
-500.0,-1.2165493018509046,-108.50830392822651
-82.95716886059813,-1.0449439106169736,-492.4490504393316
-403.699502174835,0.34414938593864297,-28.9425812769299
-500.0,0.4464711044869706,241.38971057169303
-500.0,-0.4014696721300577,378.01407713611
-386.16806932107175,0.8324076608297765,500.0
-500.0,-0.5677102649611228,36.5479326594845
-500.0,0.7701904840389288,497.85203063858313
-500.0,0.2300635653583289,316.63484998261436
-500.0,0.2545407359254608,484.62012771279365
-386.60658026750326,0.3222966471419747,500.0
-375.15279752747887,-1.5170746538801725,378.07983609118963
-421.9820366134861,1.321293065523906,500.0
-458.8804974594688,0.3087747266377626,313.59824001066664
-184.57583176979801,0.5797153811321207,500.0
-317.4780482400531,-1.2245401416557569,336.4584496590215
-432.4831098042101,0.38653921346096376,500.0
-500.0,0.7238897811505308,101.89844358923193
-55.7104003392522,-0.056197007724131824,-230.63285982435693
338.22307815428445,0.0036432284192823563,-336.26546312674463
390.906609524871,-1.0694096613014097,-457.58984744393615
129.91350459825355,-0.5145267076081347,-7.34399772653876
-318.5289893006631,-0.1295958410107827,-414.4509429815268
-435.43156284247016,-0.8952971588134522,-500.0
-379.12562590208114,0.6627979898118042,-500.0
-500.0,0.4559405550369372,-231.906869966393
-500.0,-1.4075647955993988,-500.0
-500.0,1.8775882904928456,-154.85536235398354
-500.0,-0.2152626418256438,-500.0
-500.0,0.9365148610667244,-468.0367307880774
-500.0,0.17408746636209152,-253.12776302143232
-500.0,0.4131271618426333,-500.0
-59.184565035554435,-1.9278778416955609,-153.30372119459855
-71.23210958068046,-0.2646592571505047,234.2486799290815
-480.9650556597176,-0.4441678998728409,-250.49307196304542
-382.94724764732047,0.6779758475581189,-11.690127510806633
-500.0,0.8011824512450199,211.8364413063101
-103.62041552221511,1.5673737992027197,500.0
-89.21142602107857,0.5186690587389874,137.31240826085408
-145.39400439604074,1.6862723399865065,500.0
242.23370633895527,0.8619962798077608,500.0
462.9230556703488,-0.3146656916474705,500.0
455.274365426073,-0.3962198923376599,71.99960409158382
405.49904341507033,1.2926618618219603,20.944890993176447
325.27692030091,-1.1968203217780395,397.4012055885285
500.0,-0.1284297595573752,258.0761867135656
126.25718549281919,-0.009902901388322385,500.0
500.0,-0.061984623251001965,500.0
500.0,0.7298834996537139,500.0
500.0,2.98189569795078,500.0
393.6002026057936,0.7709195580928044,500.0
500.0,-2.474727414720813,500.0
237.98730316232448,0.3097731178421676,500.0
191.43765996562843,0.39145699497829023,48.6376383360141
500.0,-0.4658320486356027,255.62296734489712
274.596176069099,0.3465914763510288,500.0
-160.25850758751272,0.22083250229451548,500.0
-335.96326102808086,0.4977148970542876,500.0
-500.0,-0.30593225964661913,75.40909213284277
-268.9317601220505,0.44412795112791575,177.4938742558878
-349.1553783575289,-1.4705941832745448,500.0
-488.6248200032634,-0.4518169456437301,500.0
-500.0,-0.5413947457473516,103.40554372799356
-500.0,0.4522851392185649,415.60241830679604
-496.368852331407,0.23850572709119466,370.96238309613136
-321.8032074938049,-0.3799686091452493,500.0
-381.22636676078764,1.19665084290979,113.7152971915466
-34.83072759766935,-0.7865175343274657,-215.8468951640874
-37.68391940201875,1.2429467262030007,205.18767982022166
-20.217443951438643,0.724210433945898,31.128857563196483
172.10996514167618,-0.919754266080504,-407.8753233861576
83.80144287286052,-0.1843206425131969,-500.0
61.764173230027254,1.1761666631426282,-500.0
155.51362143109506,-1.901689659518237,-500.0
-118.03647299677854,0.2904976535318821,-500.0
304.352267037973,-0.3374424979970593,-15.597540212738524
-56.389041970229705,-0.2961729919077556,342.5792867804631
-490.2664521099906,-0.7777434671278678,500.0
-253.48155640661724,2.01085979991418,7.5452314177589965
-52.15239843791682,0.6948369469195804,425.46488528178617
68.1105221079035,-1.9146454323857809,500.0
199.27824669860576,-0.09185092794794678,198.16433950361625
483.10591544928377,-0.4047330756040043,378.81015135988594
303.95102209740725,-0.8048126342067681,500.0
-9.444225422313252,1.8928718003054303,308.9092074823887
-206.66862818093375,0.17716454486970773,493.8380862868634
43.97734312808345,0.2161097062345438,490.66920090485735
