u1,dist.,u2,x1,x3,diff21,diff23,diff1,diff3
205.52675214328775,399.2340515782049,445.4489793606682,0.0003615050303509287,0.00026087084317910186,0.0003615050303509287,0.00026087084317910186,0.00031269845662401977,0.00032199604549348654
89.76636599379373,-327.5612058075693,836.6399044771941,0.0009916373745461162,0.0012495553201545876,0.0009428308008192072,0.0013106805224689722,0.0006301323441951875,0.0009886844769754857
-152.69040132219058,86.06063259648667,646.5350773531309,0.00176825961365383,0.0028784322068279426,0.0014067545833029013,0.0026175613636488407,0.0007766222391077137,0.001628876886673355
291.7882261333122,-470.68039754403367,293.793403715398,0.0025114953171153248,0.005247232087255476,0.0015198579425692086,0.003997676767100888,0.0007432357034614949,0.002368799880427534
-124.82557747461497,-278.8360894949301,-864.1219599532021,0.003321557455873066,0.008083360690616749,0.0015532978422192361,0.005204928483788807,0.0008100621387577413,0.0028361286033612727
783.5460015641595,260.42999170475235,677.631544118221,0.004211435012920842,0.010630044589223656,0.001699939695805517,0.0053828125019681795,0.0008898775570477758,0.002546683898606907
927.3255210020585,-241.8710497519233,385.6448011118081,0.0054258498592398155,0.013077736856682332,0.0021042924033667495,0.004994376166065583,0.0012144148463189737,0.0024476922674586763
-233.1169623484446,-360.18648334853685,915.983028962464,0.0074893975357929465,0.016049838748178842,0.0032779625228721047,0.005419794158955186,0.002063547676553131,0.00297210189149651
583.4500761653292,-374.45711789283774,-715.5550637389819,0.009891599541443669,0.019663844410868735,0.004465749682203853,0.006586107554186402,0.002402202005650722,0.0036140056626898925
57.789839505808956,-28.980077822658213,-824.4529243190524,0.01245793830430995,0.023367076076099957,0.004968540768517004,0.007317237327921115,0.002566338762866282,0.003703231665231222
136.08912218786463,-104.36103247680873,37.75996145219618,0.015330972006612714,0.026287105862879256,0.005439372465169045,0.006623261452010521,0.0028730337023027634,0.002920029786779299
851.1932765853221,153.28822540562248,-280.13525194106427,0.018283823730454937,0.028798594283720464,0.005825885426144987,0.005431518207620507,0.0029528517238422234,0.0025114884208412083
-857.9278836042262,60.194161366294516,920.5473646819755,0.021709855413704557,0.03117183675492993,0.006378883407091843,0.004884730892050673,0.0034260316832496196,0.002373242471209465
-825.7414005969185,-421.8307641264899,407.54443593450196,0.025108380100839926,0.03384646462641586,0.006824556370384989,0.005047870342695399,0.0033985246871353694,0.0026746278714859344
-959.5632051193486,-472.836543701578,-108.01185984026796,0.027637373904689542,0.03716445164933378,0.005927518490984985,0.005992614894403853,0.0025289938038496156,0.003317987022917919
665.239691095876,5.999984882594678,-615.5825047600875,0.029243105692228568,0.04060935956284146,0.004134725591388642,0.006762894936425595,0.0016057317875390262,0.0034449079135076763
556.313501899701,405.956543990622,-114.23717984537629,0.030668705891890427,0.043667249204129316,0.0030313319872008852,0.0065027975547955336,0.001425600199661859,0.0030578896412878573
740.0242964936383,-197.18518170378607,-67.42716644305524,0.0326698260963522,0.046332683473429045,0.003426720404123635,0.005723323910587587,0.002001120204461776,0.0026654342692997296
